work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023-01-01,Senior,Full time,Data Scientist,162000.0,US Dollar,162000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Analytics Engineer,221000.0,US Dollar,221000.0,USA,Fully remote,USA,Middle
2023-01-01,Executive,Full time,Analytics Engineer,153000.0,US Dollar,153000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,187000.0,US Dollar,187000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,128000.0,US Dollar,128000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,210000.0,US Dollar,210000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,136000.0,US Dollar,136000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,100000.0,US Dollar,100000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,179000.0,US Dollar,179000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,109000.0,US Dollar,109000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,245000.0,US Dollar,245000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,180000.0,US Dollar,180000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,142000.0,US Dollar,142000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Manager,198800.0,US Dollar,198800.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Manager,105200.0,US Dollar,105200.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,125000.0,US Dollar,125000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,112000.0,US Dollar,112000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,210000.0,US Dollar,210000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,155000.0,US Dollar,155000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Manager,115000.0,US Dollar,115000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Manager,86000.0,US Dollar,86000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,165000.0,US Dollar,165000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,140000.0,US Dollar,140000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,139000.0,US Dollar,139000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,106000.0,US Dollar,106000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Analyst,55000.0,Canadian Dollar,40663.0,CAN,Not remote,CAN,Large
2022-01-01,Senior,Full time,AI Developer,275000.0,US Dollar,275000.0,CAN,Not remote,CAN,Small
2023-01-01,Senior,Freelance,Machine Learning Researcher,50000.0,US Dollar,50000.0,UKR,Partially remote,UKR,Small
2023-01-01,Middle,Full time,Machine Learning Engineer,280700.0,US Dollar,280700.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,150450.0,US Dollar,150450.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,70000.0,Canadian Dollar,51753.0,CAN,Fully remote,CAN,Large
2023-01-01,Senior,Full time,Data Architect,250500.0,US Dollar,250500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Architect,159500.0,US Dollar,159500.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,130001.0,US Dollar,130001.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,71907.0,US Dollar,71907.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,93918.0,US Dollar,93918.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,51962.0,US Dollar,51962.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,175000.0,US Dollar,175000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Data Analyst,135000.0,US Dollar,135000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,257000.0,US Dollar,257000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,147000.0,US Dollar,147000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,222000.0,US Dollar,222000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,203000.0,US Dollar,203000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,133200.0,US Dollar,133200.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,221000.0,US Dollar,221000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,147000.0,US Dollar,147000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,185900.0,US Dollar,185900.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,129300.0,US Dollar,129300.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,238000.0,US Dollar,238000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,156000.0,US Dollar,156000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,304000.0,US Dollar,304000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,199000.0,US Dollar,199000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Big Data Engineer,45000.0,Euro,48289.0,ESP,Fully remote,ESP,Middle
2023-01-01,Senior,Full time,Data Engineer,150000.0,US Dollar,150000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,140000.0,US Dollar,140000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,110000.0,US Dollar,110000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,90000.0,US Dollar,90000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,75000.0,US Dollar,75000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Research Scientist,161200.0,Pound Sterling,195895.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Research Scientist,84570.0,Pound Sterling,102772.0,GBR,Not remote,GBR,Middle
2023-01-01,Senior,Full time,Data Engineer,240000.0,US Dollar,240000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,183600.0,US Dollar,183600.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Specialist,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Specialist,80000.0,US Dollar,80000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,250000.0,US Dollar,250000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analytics Manager,160000.0,US Dollar,160000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analytics Manager,120000.0,US Dollar,120000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,289076.0,US Dollar,289076.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,202353.0,US Dollar,202353.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,155000.0,US Dollar,155000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,200000.0,US Dollar,200000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,157750.0,US Dollar,157750.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,104650.0,US Dollar,104650.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,180000.0,US Dollar,180000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,140000.0,US Dollar,140000.0,USA,Fully remote,USA,Middle
2023-01-01,Executive,Full time,Data Scientist,200000.0,US Dollar,200000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Scientist,145000.0,US Dollar,145000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Lead Data Analyst,68000.0,US Dollar,68000.0,USA,Not remote,USA,Large
2023-01-01,Junior,Full time,BI Data Engineer,60000.0,US Dollar,60000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,125000.0,US Dollar,125000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,90000.0,US Dollar,90000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,105000.0,US Dollar,105000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,90000.0,US Dollar,90000.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,155000.0,US Dollar,155000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,125000.0,US Dollar,125000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,241000.0,US Dollar,241000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,181000.0,US Dollar,181000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,252000.0,US Dollar,252000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,154000.0,US Dollar,154000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Architect,180000.0,US Dollar,180000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Architect,155000.0,US Dollar,155000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,191765.0,US Dollar,191765.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,134236.0,US Dollar,134236.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,146000.0,US Dollar,146000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,75000.0,US Dollar,75000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Analyst,64200.0,US Dollar,64200.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Analyst,56100.0,US Dollar,56100.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,170000.0,US Dollar,170000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,208450.0,US Dollar,208450.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,170550.0,US Dollar,170550.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,125000.0,US Dollar,125000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,100000.0,US Dollar,100000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Manager,135000.0,US Dollar,135000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Manager,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,200000.0,US Dollar,200000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,170000.0,US Dollar,170000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,171250.0,US Dollar,171250.0,IRL,Not remote,IRL,Middle
2023-01-01,Senior,Full time,Data Scientist,113750.0,US Dollar,113750.0,IRL,Not remote,IRL,Middle
2023-01-01,Senior,Full time,Data Analyst,153600.0,US Dollar,153600.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,100500.0,US Dollar,100500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,115000.0,US Dollar,115000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,95000.0,US Dollar,95000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Middle,Full time,Data Analyst,182500.0,US Dollar,182500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,121500.0,US Dollar,121500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,203100.0,US Dollar,203100.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,114500.0,US Dollar,114500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,60000.0,Pound Sterling,72914.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Data Analyst,45000.0,Pound Sterling,54685.0,GBR,Not remote,GBR,Middle
2023-01-01,Junior,Full time,Data Engineer,92700.0,US Dollar,92700.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Engineer,61800.0,US Dollar,61800.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,130000.0,US Dollar,130000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,258000.0,US Dollar,258000.0,CAN,Not remote,CAN,Middle
2023-01-01,Senior,Full time,Data Scientist,190000.0,US Dollar,190000.0,CAN,Not remote,CAN,Middle
2023-01-01,Middle,Full time,Data Architect,167500.0,US Dollar,167500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Architect,106500.0,US Dollar,106500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,146000.0,US Dollar,146000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,75000.0,US Dollar,75000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Engineer,57000.0,Euro,59888.0,NLD,Fully remote,NLD,Large
2023-01-01,Executive,Full time,Data Engineer,286000.0,US Dollar,286000.0,USA,Fully remote,USA,Middle
2023-01-01,Executive,Full time,Data Engineer,207000.0,US Dollar,207000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,80000.0,US Dollar,80000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,223250.0,US Dollar,223250.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,178600.0,US Dollar,178600.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Director of Data Science,353200.0,US Dollar,353200.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Director of Data Science,249300.0,US Dollar,249300.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Scientist,230000.0,US Dollar,230000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Scientist,220000.0,US Dollar,220000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,297300.0,US Dollar,297300.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,198200.0,US Dollar,198200.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Research Scientist,210000.0,US Dollar,210000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Research Scientist,151800.0,US Dollar,151800.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,317070.0,US Dollar,317070.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,170730.0,US Dollar,170730.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Business Data Analyst,20000.0,Euro,21461.0,ESP,Not remote,ESP,Middle
2023-01-01,Senior,Full time,AI Developer,108000.0,US Dollar,108000.0,UKR,Not remote,UKR,Middle
2023-01-01,Senior,Full time,AI Developer,60000.0,US Dollar,60000.0,UKR,Not remote,UKR,Middle
2023-01-01,Middle,Full time,MLOps Engineer,134000.0,US Dollar,134000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,MLOps Engineer,124000.0,US Dollar,124000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,171250.0,US Dollar,171250.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,113750.0,US Dollar,113750.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,225000.0,US Dollar,225000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,175000.0,US Dollar,175000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,230000.0,US Dollar,230000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,124500.0,US Dollar,124500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,175000.0,US Dollar,175000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,148700.0,US Dollar,148700.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,125600.0,US Dollar,125600.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,200000.0,US Dollar,200000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,150000.0,US Dollar,150000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,160000.0,US Dollar,160000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,120000.0,US Dollar,120000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,185000.0,US Dollar,185000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,120250.0,US Dollar,120250.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,183000.0,US Dollar,183000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Architect,170000.0,US Dollar,170000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Architect,125000.0,US Dollar,125000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,250000.0,US Dollar,250000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,135000.0,US Dollar,135000.0,USA,Partially remote,USA,Large
2023-01-01,Senior,Full time,AI Scientist,1500000.0,New Israeli Sheqel,423834.0,ISR,Not remote,ISR,Large
2023-01-01,Senior,Full time,Machine Learning Engineer,216000.0,US Dollar,216000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,184000.0,US Dollar,184000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,180000.0,US Dollar,180000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,165000.0,US Dollar,165000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,143865.0,US Dollar,143865.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,115092.0,US Dollar,115092.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,130000.0,US Dollar,130000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,90000.0,US Dollar,90000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,173000.0,US Dollar,173000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,132000.0,US Dollar,132000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,208049.0,US Dollar,208049.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,128500.0,US Dollar,128500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,167500.0,US Dollar,167500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,106500.0,US Dollar,106500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,149600.0,US Dollar,149600.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,102000.0,US Dollar,102000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Scientist,100000.0,US Dollar,100000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,190000.0,US Dollar,190000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,95000.0,US Dollar,95000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,106800.0,US Dollar,106800.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,90000.0,Euro,96578.0,IRL,Not remote,IRL,Middle
2023-01-01,Middle,Full time,Data Scientist,75000.0,Euro,80481.0,IRL,Not remote,IRL,Middle
2023-01-01,Middle,Full time,Data Analyst,128000.0,US Dollar,128000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,85000.0,US Dollar,85000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,151000.0,US Dollar,151000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,140000.0,US Dollar,140000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Scientist,220000.0,US Dollar,220000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Scientist,170000.0,US Dollar,170000.0,USA,Not remote,USA,Middle
